WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,_YEAR_INFERRED_,_source_dataset_
2025-03-22,Europe,Ukraine,Cherkasy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3447.0,49.3396,31.6048,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Europe,Ukraine,Cherkasy,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3447.0,49.3396,31.6048,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,0,100203.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,0,119.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,0,100203.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,0,36325.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,2,100203.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,0,470.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Europe,Ukraine,Chernihiv,Battles,Armed clash,2,0,14861.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-13,Europe,Ukraine,Chernihiv,Battles,Armed clash,1,3,100203.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,46,0,14437.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,49,0,45898.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,51,0,36908.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,53,0,129724.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,58,0,4866.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,49,0,48873.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,60,0,105638.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,69,0,21806.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,46,0,178556.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,54,0,59398.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,70,0,127070.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,46,0,51482.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-29,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,60,0,45694.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,46,0,9520.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,72,0,17866.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,97,0,11148.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,76,1,18980.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,81,0,6802.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,76,0,16312.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,77,1,14601.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,60,0,130958.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-31,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,78,8,159290.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,74,1,27491.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,90,0,17821.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,86,3,47004.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,68,0,20325.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,65,0,8215.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,93,0,151924.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,40,0,8778.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-26,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,47,0,10699.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,60,0,20513.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,43,0,120571.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-16,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,53,1,89354.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-23,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,50,0,137554.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-30,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,81,0,214810.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-06,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,65,2,180820.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-13,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,46,3,171877.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-20,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,55,0,165065.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-09-27,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,49,1,127694.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-04,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,73,3,220715.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-11,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,82,2,159836.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-18,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,50,4,206780.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-10-25,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,53,0,138871.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,49,0,200475.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-08,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,51,0,95767.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,61,4,194118.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-22,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,78,0,183824.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-29,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,56,0,194363.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-06,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,60,1,224586.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-13,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,50,0,156699.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-20,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,53,2,177127.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-12-27,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Air/drone strike,63,0,28942.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,10120.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,9930.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-11-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,6085.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-04,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,17,0,7809.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-11,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,39,0,9988.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-18,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,24,0,3272.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-01-25,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,17,0,1983.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,15,0,1443.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-08,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,20,0,2932.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,15,0,1709.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-02-22,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,2096.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-01,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,1639.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-08,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,19,0,2067.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-15,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,21,0,2540.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-22,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,2030.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-03-29,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,14,0,37750.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-05,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,461.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-12,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,924.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-19,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,1393.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-04-26,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,1976.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-03,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,1335.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-10,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,16,0,2009.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-17,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,22,0,2379.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-24,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,22,0,135129.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-05-31,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,812.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-07,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,15,0,2490.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-14,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,16,0,108674.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-21,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,13,0,1246.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-06-28,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,1405.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-05,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,6451.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-12,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,11,0,1197.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-19,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,8,0,1258.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-07-26,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,5,3,20757.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-02,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,9,0,1311.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-09,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,11,1,13671.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
2025-08-16,Europe,Ukraine,Chernihiv,Explosions/Remote violence,Shelling/artillery/missile attack,15,0,146590.0,Political violence,3448.0,51.3624,31.8357,2025,Europe-Central-Asia_aggregated_data_up_to_week_of-2026-03-28.xlsx
